train_loss,eval_loss,test_loss,train_accuracy,eval_accuracy,test_accuracy,train_segacc,eval_segacc,test_segacc,train_segpre,eval_segpre,test_segpre,train_segrec,eval_segrec,test_segrec,train_segf1s,eval_segf1s,test_segf1s
10.185037,9.192021,9.190588,0.1,0.8,0.8,0.5912326388888889,0.6469618055555556,0.6959201388888889,0.9061011567248809,0.6991035280508965,0.7741039545033725,0.4819059107358263,0.708840345990324,0.7652981171548117,0.6291834002677376,0.7039382689087865,0.769675849825761
9.666176,8.86582,8.862998,0.1,0.8,0.8,0.7212239583333333,0.6809027777777777,0.7396701388888889,0.9303770891072478,0.686691202659385,0.7544051658093466,0.6644673704414588,0.8479695059375458,0.9012813807531381,0.7752545575422513,0.7588559433219627,0.8213285671730711
9.16584,8.545396,8.539891,0.4,0.8,0.8,0.7645833333333333,0.6605902777777778,0.7157118055555556,0.9315255264353886,0.6603856749311294,0.7254821078684129,0.7312403377333809,0.8786101744612227,0.9198483263598326,0.8193204530313124,0.7540261701056868,0.8111847794753532
8.732106,8.217065,8.209208,0.4,0.8,0.8,0.8003472222222222,0.6152777777777778,0.6806423611111111,0.914196675900277,0.6143828401800249,0.6847249371683887,0.7970655717908465,0.9406245418560328,0.9618200836820083,0.8516224759692923,0.7432808155699722,0.7999565004621826
8.261112,7.8804955,7.87171,0.5,0.8,0.8,0.8021701388888889,0.5942708333333333,0.6653645833333334,0.9080069277911005,0.5962003763778116,0.6692547969656404,0.8109828653022371,0.9753701803254655,0.9805177824267782,0.8567567567567568,0.7400444938820911,0.7955232588977882
7.8745756,7.546049,7.537745,0.6,0.8,0.8,0.8088541666666667,0.5900173611111111,0.6600694444444445,0.8838307517944843,0.5929964539007092,0.6648992576882291,0.8458062183658713,0.9806479988271515,0.983786610878661,0.8644005172732311,0.7390751892160653,0.7935034802784222
7.4893827,7.2228966,7.2142897,0.8,0.8,0.8,0.8068142361111111,0.5875,0.65859375,0.8669815268727208,0.5916054192862835,0.6640756116950799,0.8669296987087518,0.9794751502712212,0.9830020920502092,0.866955612016141,0.7376614773103677,0.7926617112130317
7.0548973,6.907399,6.8985634,0.9,0.8,0.8,0.8049045138888888,0.5886284722222223,0.6600694444444445,0.8503569783509903,0.5914280695591076,0.6640295358649789,0.8862286228622862,0.9872452719542589,0.9877092050209205,0.8679223106984397,0.7397154940407535,0.7941547518923465
6.646299,6.604007,6.595127,1.0,0.8,0.8,0.7740885416666666,0.5913194444444444,0.6611111111111111,0.806772802300197,0.5920216009058444,0.6633792983068598,0.9057867049258728,0.9964814543322094,0.9938546025104602,0.853417443465037,0.7427603540596656,0.7956662828430859
6.340583,6.3208847,6.3101044,1.0,0.8,0.8,0.7657552083333333,0.5921875,0.6636284722222222,0.7902449021416129,0.5922001216016677,0.6638582471988187,0.9221019907933281,0.9995601817915262,0.9993462343096234,0.8510967029935164,0.7437547725537252,0.7977662961223317
5.9955626,6.0437927,6.030857,1.0,0.8,0.8,0.7613715277777777,0.5919270833333333,0.6636284722222222,0.7869801452292693,0.5920458492532129,0.6638013371537727,0.9224450925540146,0.9995601817915262,0.9996077405857741,0.8493450978242999,0.7436330915635054,0.7978085050873989
5.6964774,5.7751594,5.760465,1.0,0.8,0.8,0.763671875,0.5920138888888888,0.6638888888888889,0.783127755486204,0.5920812711643657,0.6638888888888889,0.9367741170893576,0.9997067878610174,1.0,0.853087985322289,0.7437016032282692,0.7979966611018364
5.4202275,5.5107393,5.4945984,1.0,0.8,0.8,0.7567274305555556,0.5919270833333333,0.6638888888888889,0.7732753508598538,0.592029866296232,0.6638888888888889,0.938973897389739,0.9997067878610174,1.0,0.8481070973686351,0.7436610502208408,0.7979966611018364
5.183641,5.261921,5.2446747,1.0,0.8,0.8,0.7484809027777778,0.5919270833333333,0.6638888888888889,0.7632087317685695,0.592029866296232,0.6638888888888889,0.9465708295896975,0.9997067878610174,1.0,0.8450576187802464,0.7436610502208408,0.7979966611018364
4.94267,5.0279365,5.009921,1.0,0.8,0.8,0.7582899305555556,0.5921006944444445,0.6638888888888889,0.773337180781994,0.5921006944444445,0.6638888888888889,0.949456778460085,1.0,1.0,0.8523947096397997,0.743798048088981,0.7979966611018364
4.730214,4.8092527,4.79077,1.0,0.8,0.8,0.7495225694444444,0.5921006944444445,0.6638888888888889,0.7669383228046487,0.5921006944444445,0.6638888888888889,0.9443059019118869,1.0,1.0,0.846430187072567,0.743798048088981,0.7979966611018364
4.531148,4.603964,4.5850677,1.0,0.8,0.8,0.7472222222222222,0.5921006944444445,0.6638888888888889,0.7616840478949402,0.5921006944444445,0.6638888888888889,0.9467114738358138,1.0,1.0,0.8441780821917808,0.743798048088981,0.7979966611018364
4.33973,4.4115224,4.3920894,1.0,0.8,0.8,0.749609375,0.5921006944444445,0.6638888888888889,0.7664166465037503,0.5921006944444445,0.6638888888888889,0.9438617401668653,1.0,1.0,0.8459340365869942,0.743798048088981,0.7979966611018364
4.161439,4.2323017,4.2127113,1.0,0.8,0.8,0.7579861111111111,0.5921006944444445,0.6638888888888889,0.7657402970771442,0.5921006944444445,0.6638888888888889,0.9587832973362131,1.0,1.0,0.8514571900474187,0.743798048088981,0.7979966611018364
3.979826,4.0644403,4.044893,1.0,0.8,0.8,0.7467881944444444,0.5921006944444445,0.6638888888888889,0.7694102776022169,0.5921006944444445,0.6638888888888889,0.9355086599278832,1.0,1.0,0.8443685642639919,0.743798048088981,0.7979966611018364
3.8228526,3.9081736,3.8888779,1.0,0.8,0.8,0.7432291666666667,0.5921006944444445,0.6638888888888889,0.7648516053820372,0.5921006944444445,0.6638888888888889,0.9360917900243743,1.0,1.0,0.841852010265184,0.743798048088981,0.7979966611018364
3.6618345,3.7620275,3.743144,1.0,0.8,0.8,0.7538628472222222,0.5921006944444445,0.6638888888888889,0.77256038647343,0.5921006944444445,0.6638888888888889,0.9432025951046888,1.0,1.0,0.8493958305669898,0.743798048088981,0.7979966611018364
3.5181544,3.6257854,3.607425,1.0,0.8,0.8,0.7409722222222223,0.5921006944444445,0.6638888888888889,0.7576167254116171,0.5921006944444445,0.6638888888888889,0.9430254222008534,1.0,1.0,0.8402141900937081,0.743798048088981,0.7979966611018364
3.3861887,3.4990096,3.4812675,1.0,0.8,0.8,0.7532552083333334,0.5921006944444445,0.6638888888888889,0.7686017988552739,0.5921006944444445,0.6638888888888889,0.9481428740951703,1.0,1.0,0.8489839288086067,0.743798048088981,0.7979966611018364
3.2546923,3.379965,3.3629596,1.0,0.8,0.8,0.7608506944444444,0.5921006944444445,0.6638888888888889,0.7737528262856593,0.5921006944444445,0.6638888888888889,0.9522230773784855,1.0,1.0,0.8537608153299008,0.743798048088981,0.7979966611018364
3.1287272,3.268413,3.2519023,1.0,0.8,0.8,0.7667100694444444,0.5921006944444445,0.6638888888888889,0.7818845101521624,0.5921006944444445,0.6638888888888889,0.9514602803738318,1.0,1.0,0.8583774668669143,0.743798048088981,0.7979966611018364
3.0129042,3.163362,3.1472096,1.0,0.8,0.8,0.7513454861111111,0.5921006944444445,0.6638888888888889,0.7618727167852336,0.5921006944444445,0.6638888888888889,0.9533834586466166,1.0,1.0,0.8469368671351092,0.743798048088981,0.7979966611018364
2.9017272,3.063952,3.0483782,1.0,0.8,0.8,0.7515625,0.5921006944444445,0.6638888888888889,0.7668478522295444,0.5921006944444445,0.6638888888888889,0.9478565907604495,1.0,1.0,0.8477983407785578,0.743798048088981,0.7979966611018364
2.7963638,2.97024,2.9553075,1.0,0.8,0.8,0.75234375,0.5921006944444445,0.6638888888888889,0.7654267589388697,0.5921006944444445,0.6638888888888889,0.9507521489971347,1.0,1.0,0.8480830670926518,0.743798048088981,0.7979966611018364
2.697219,2.8820012,2.867735,1.0,0.8,0.8,0.757421875,0.5921006944444445,0.6638888888888889,0.770226692977812,0.5921006944444445,0.6638888888888889,0.9515400166488286,1.0,1.0,0.8513366139114243,0.743798048088981,0.7979966611018364
2.6025767,2.7985377,2.7850425,1.0,0.8,0.8,0.7423177083333333,0.5921006944444445,0.6638888888888889,0.7570926255960696,0.5921006944444445,0.6638888888888889,0.9461834818203708,1.0,1.0,0.8411420009097478,0.743798048088981,0.7979966611018364
2.5124924,2.7190535,2.706334,1.0,0.8,0.8,0.7513020833333334,0.5921006944444445,0.6638888888888889,0.7669444578255215,0.5921006944444445,0.6638888888888889,0.9469458157378219,1.0,1.0,0.8474928137975088,0.743798048088981,0.7979966611018364
2.42869,2.6429815,2.6312237,1.0,0.8,0.8,0.7563802083333333,0.5921006944444445,0.6638888888888889,0.7682045848584088,0.5921006944444445,0.6638888888888889,0.9522416572144946,1.0,1.0,0.8503798480607757,0.743798048088981,0.7979966611018364
2.3469398,2.570228,2.559596,1.0,0.8,0.8,0.7582899305555556,0.5921006944444445,0.6638888888888889,0.7748060334441713,0.5921006944444445,0.6638888888888889,0.94721338517733,1.0,1.0,0.8523790589794565,0.743798048088981,0.7979966611018364
2.2711813,2.5007882,2.4916904,1.0,0.8,0.8,0.7593315972222222,0.5921006944444445,0.6638888888888889,0.7765091294503059,0.5921006944444445,0.6638888888888889,0.9467810150375939,1.0,1.0,0.8532331065879675,0.743798048088981,0.7979966611018364
2.1982338,2.4352741,2.427768,1.0,0.8,0.8,0.74140625,0.5921006944444445,0.6638888888888889,0.7564664515196763,0.5921006944444445,0.6638888888888889,0.945685554284338,1.0,1.0,0.8405587668593448,0.743798048088981,0.7979966611018364
2.1289845,2.3730812,2.3672223,1.0,0.8,0.8,0.7423611111111111,0.5921006944444445,0.6638888888888889,0.757275004817884,0.5921006944444445,0.6638888888888889,0.9459557053442466,1.0,1.0,0.8411645081879483,0.743798048088981,0.7979966611018364
2.0653224,2.3146582,2.3102207,1.0,0.8,0.8,0.7520833333333333,0.5921006944444445,0.6638888888888889,0.7682380700149275,0.5921006944444445,0.6638888888888889,0.9466563816531182,1.0,1.0,0.8481658692185007,0.743798048088981,0.7979966611018364
2.002677,2.2584743,2.2554088,1.0,0.8,0.8,0.7480034722222222,0.5921006944444445,0.6638888888888889,0.7636854279105628,0.5921006944444445,0.6638888888888889,0.9461492537313433,1.0,1.0,0.8451815903151831,0.743798048088981,0.7979966611018364
1.9422314,2.204531,2.2026014,1.0,0.8,0.8,0.7571614583333334,0.5921006944444445,0.6638888888888889,0.7709588776936798,0.5921006944444445,0.6638888888888889,0.9498693276312663,1.0,1.0,0.8511136539024455,0.743798048088981,0.7979966611018364
1.8877411,2.1531963,2.1521747,1.0,0.8,0.8,0.7529513888888889,0.5921006944444445,0.6638888888888889,0.7675102434321524,0.5921006944444445,0.6638888888888889,0.9482460842117801,1.0,1.0,0.8483589087809037,0.743798048088981,0.7979966611018364
1.8332784,2.1041076,2.103753,1.0,0.8,0.8,0.7567274305555556,0.5921006944444445,0.6638888888888889,0.7735812698718566,0.5921006944444445,0.6638888888888889,0.9466485881035194,1.0,1.0,0.8514090294530897,0.743798048088981,0.7979966611018364
1.7824438,2.0571115,2.0569377,1.0,0.8,0.8,0.7428385416666666,0.5921006944444445,0.6638888888888889,0.7581523048022735,0.5921006944444445,0.6638888888888889,0.9456861331410719,1.0,1.0,0.8415987167490977,0.743798048088981,0.7979966611018364
1.7335435,2.0123281,2.0118546,1.0,0.8,0.8,0.7384114583333333,0.5921006944444445,0.6638888888888889,0.7531910794277732,0.5921006944444445,0.6638888888888889,0.9454050785973398,1.0,1.0,0.8384225623977909,0.743798048088981,0.7979966611018364
1.6868463,1.9698043,1.9687114,1.0,0.8,0.8,0.7456163194444444,0.5921006944444445,0.6638888888888889,0.7593637020968909,0.5921006944444445,0.6638888888888889,0.947719889303333,1.0,1.0,0.8431503733240561,0.743798048088981,0.7979966611018364
1.643371,1.9293375,1.9273957,1.0,0.8,0.8,0.7434461805555556,0.5921006944444445,0.6638888888888889,0.7520875323927441,0.5921006944444445,0.6638888888888889,0.954620210757142,1.0,1.0,0.8413367333243861,0.743798048088981,0.7979966611018364
1.6014163,1.8904054,1.8877301,1.0,0.8,0.8,0.7446180555555556,0.5921006944444445,0.6638888888888889,0.7600520055857851,0.5921006944444445,0.6638888888888889,0.9459994006592748,1.0,1.0,0.8428922353946385,0.743798048088981,0.7979966611018364
1.5599189,1.8536996,1.8500957,1.0,0.8,0.8,0.7470486111111111,0.5921006944444445,0.6638888888888889,0.758420775238369,0.5921006944444445,0.6638888888888889,0.9526933493830876,1.0,1.0,0.844528624019634,0.743798048088981,0.7979966611018364
1.5246606,1.8207357,1.8164958,1.0,0.8,0.8,0.7653645833333333,0.5921006944444445,0.6638888888888889,0.7751431297709923,0.5921006944444445,0.6638888888888889,0.9590909090909091,1.0,1.0,0.8573614775725593,0.743798048088981,0.7979966611018364
1.4916847,1.78825,1.7835455,1.0,0.8,0.8,0.7432291666666667,0.5921006944444445,0.6638888888888889,0.7549507318473165,0.5921006944444445,0.6638888888888889,0.952159749034749,1.0,1.0,0.8421642388346406,0.743798048088981,0.7979966611018364
1.504688,1.7631963,1.7574835,1.0,0.8,0.8,0.7556423611111112,0.5921006944444445,0.6638888888888889,0.7597451987069785,0.5921006944444445,0.6638888888888889,0.9652131899987921,1.0,1.0,0.850242059903176,0.743798048088981,0.7979966611018364
1.4477017,1.7429714,1.7332413,1.0,0.8,0.8,0.7361979166666667,0.5921006944444445,0.6638888888888889,0.747690317812269,0.5921006944444445,0.6638888888888889,0.963337697893108,1.0,1.0,0.8419245773732119,0.743798048088981,0.7979966611018364
1.417623,1.8378251,1.8019438,1.0,0.8,0.8,0.7072916666666667,0.5859375,0.65703125,0.7348911411411412,0.5933715742511153,0.6679996364627829,0.9347099546431129,0.9554317548746518,0.9610355648535565,0.822843332983083,0.7320826780498764,0.7881614926813576
1.6395731,17.66567,10.19765,0.9,0.2,0.2,0.7674479166666667,0.5707465277777778,0.5565104166666667,0.7702966525403552,0.8083497698882314,0.8053885013230695,0.9680450002992042,0.36050432487905,0.4377615062761506,0.8579232074671191,0.49863124809895565,0.5672172808132148
1.377324,34.94136,26.7099,1.0,0.2,0.2,0.7672309027777777,0.5026909722222223,0.4665798611111111,0.7725336269206835,0.8714285714285714,0.8401991851516524,0.9635223880597015,0.18780237501832575,0.24267782426778242,0.8575223825084349,0.30900976962971893,0.37658516790098406
1.3945035,35.75091,35.748943,1.0,0.2,0.2,0.7562934027777778,0.4328125,0.37387152777777777,0.7683527517287108,0.8651399491094147,0.8016643550624133,0.9572785743789461,0.04984606362703416,0.07557531380753138,0.8524736607025565,0.09426115885777654,0.13812880869876928
1.373217,35.74765,35.74765,1.0,0.2,0.2,0.7494357638888889,0.4136284722222222,0.34739583333333335,0.7533181204303079,1.0,0.8693181818181818,0.971414845063656,0.009676000586424278,0.02000523012552301,0.8485770491803281,0.01916654566574706,0.03911042944785276
1.3546453,35.74567,35.74567,1.0,0.2,0.2,0.7694878472222222,0.41015625,0.34227430555555555,0.7726021003500584,1.0,0.9080459770114943,0.9741643126177024,0.0038117578067732006,0.01032949790794979,0.8617539110289716,0.007594566963633709,0.02042663219133807
1.346153,35.74422,35.74422,1.0,0.2,0.2,0.7582465277777778,0.4097222222222222,0.3428819444444444,0.7606440407454349,1.0,0.9333333333333333,0.9717541229385307,0.0030787274593168158,0.010983263598326359,0.853336141976934,0.006138555977784273,0.02171103644352546
1.3548474,35.742832,35.742832,1.0,0.2,0.2,0.7446180555555556,0.4115451388888889,0.34956597222222224,0.747683999813789,1.0,0.9329608938547486,0.9719213313161876,0.0061574549186336315,0.021835774058577406,0.8451823396305846,0.01223954538831415,0.04267279928452791
1.3438368,35.741165,35.741165,1.0,0.2,0.2,0.7664496527777778,0.4175347222222222,0.3560763888888889,0.7668442201663396,1.0,0.9078014184397163,0.9767303457715885,0.016273273713531742,0.03347280334728033,0.8591545609213455,0.03202538949798038,0.06456494325346784
1.3354919,35.73886,35.738865,1.0,0.2,0.2,0.7583767361111111,0.4323784722222222,0.36484375,0.7611475333612312,0.9862068965517241,0.8839907192575406,0.9744047619047619,0.0419293358745052,0.049816945606694564,0.8546740804552692,0.08043875685557586,0.09431860378759747
1.3309646,32.771275,35.730698,1.0,0.2,0.2,0.7561631944444445,0.4574652777777778,0.3732638888888889,0.7616311659192825,0.9358778625954198,0.8440514469453376,0.9693816884661117,0.08986952059815276,0.06864539748953975,0.8530396567960656,0.16399143927233814,0.12696493349455865
1.3200088,28.22798,32.810555,1.0,0.2,0.2,0.7553385416666667,0.49635416666666665,0.38046875,0.7601909486591473,0.8521078092605391,0.77502691065662,0.9693841012174743,0.18076528368274447,0.09414225941422594,0.8521365055216011,0.2982583454281567,0.16789087093389296
1.313554,27.194983,29.79867,1.0,0.4,0.2,0.7570746527777777,0.5259548611111111,0.3824652777777778,0.7583415227666246,0.7702702702702703,0.6846473029045643,0.9739752374083424,0.2841225626740947,0.12944560669456068,0.8527376535901282,0.41512263039520186,0.21772597316912254
1.3035128,27.165073,27.377478,1.0,0.4,0.2,0.7601996527777778,0.5333333333333333,0.4014756944444444,0.7672288251045238,0.7573922337014606,0.6675567423230975,0.9662761803336883,0.3116845037384548,0.1961297071129707,0.8553248317578359,0.44162858329871213,0.30318342597271347
1.2934688,27.102385,24.790884,1.0,0.4,0.4,0.7514322916666667,0.5436631944444444,0.47855902777777776,0.7542961780448868,0.7558900523560209,0.7505343511450382,0.9701672806328885,0.3386600205248497,0.32139121338912136,0.8487201838497503,0.46775336640680376,0.4500595074613201
1.28104,25.743885,22.574774,1.0,0.4,0.4,0.7628472222222222,0.5538194444444444,0.5042534722222223,0.7664175245616509,0.7524782216881947,0.76541518224171,0.970533960354783,0.36724820407564873,0.36519351464435146,0.8564824542971211,0.49359605911330057,0.49446755775869705
1.2686169,23.674997,18.704357,1.0,0.4,0.4,0.7575520833333333,0.5640625,0.53984375,0.7623373550981783,0.7516083916083917,0.7816174706023518,0.9662368815592204,0.3939305087230611,0.4258629707112971,0.8522613065326633,0.5169295883031936,0.551333051206094
1.2576479,21.994913,14.826705,1.0,0.4,0.4,0.7534722222222222,0.5785590277777778,0.5772569444444444,0.7606955038612783,0.7541365046535677,0.7942796610169491,0.9623014683847767,0.42764990470605485,0.49019351464435146,0.8497036409822185,0.5457947422583964,0.60624191461837
1.2420624,18.655468,9.804342,1.0,0.4,0.4,0.7681857638888889,0.59453125,0.6138020833333333,0.7763120432760748,0.7529411764705882,0.7972495818621074,0.9630894213221876,0.4691394223720862,0.5609309623430963,0.8596726307769107,0.5780868936862072,0.6585309693760074
1.2288338,15.243736,6.2809443,1.0,0.4,0.4,0.7600260416666667,0.6078125,0.6528645833333333,0.7668163554715197,0.7422680412371134,0.8001316005922027,0.96456177904626,0.517226213165225,0.6359832635983264,0.8543965449134912,0.6096423017107309,0.7086763313178408
1.2153984,10.472142,3.8160098,1.0,0.4,0.6,0.7578993055555555,0.62109375,0.6849826388888889,0.7639948807887378,0.7279985146676569,0.7879352342742513,0.9641682119997608,0.5748423984752968,0.7190115062761506,0.8524884963241128,0.6424182845908085,0.7518971764545019
1.200322,7.2140017,2.5070693,1.0,0.4,0.8,0.7592881944444444,0.6390625,0.7028645833333333,0.7625343569329921,0.720046273343249,0.7718440355166645,0.9678214844219897,0.6387626447734936,0.7842573221757322,0.8530004240882104,0.6769732753262896,0.7780011673908813
1.1858492,4.917109,1.7283027,1.0,0.6,0.8,0.7619791666666667,0.6543402777777778,0.7171875,0.7669787557625588,0.7074382580739442,0.7532302722658053,0.9652491177702016,0.7097199824072716,0.8536872384937239,0.8547669491525424,0.7085772833723653,0.8003187055650895
1.1690104,3.3193703,1.3366909,1.0,0.6,1.0,0.7621961805555556,0.6421875,0.7110243055555555,0.7657589030660826,0.6681619937694704,0.725299947835159,0.9664123054737728,0.7861017446122269,0.9089958158995816,0.8544638350997424,0.7223494543984912,0.806824116520629
1.1535919,2.4156053,1.2343365,1.0,0.6,1.0,0.7559027777777778,0.6047743055555556,0.7065104166666667,0.7650169103987043,0.6239344262295082,0.7086144519409406,0.9587487314190197,0.8369740507257001,0.9475679916317992,0.850996184824078,0.7149207939390145,0.8108531468531469
1.1371517,1.8908494,1.27796,1.0,0.6,0.8,0.7582465277777778,0.58203125,0.6964409722222222,0.7647423664122137,0.5985458832776577,0.6922293229600816,0.9616630669546437,0.8931241753408591,0.9772489539748954,0.851971935792495,0.7167480440025883,0.8104093250203308
1.121359,1.6094475,1.4073532,1.0,0.8,0.8,0.7576388888888889,0.59453125,0.6765625,0.7676791760049593,0.5973555515305198,0.6732638275313659,0.9576467788947712,0.9670136343644626,0.9963389121338913,0.8522047535863638,0.7385097687958349,0.8035431825371717
1.1066034,1.5169616,1.4635131,1.0,0.8,0.8,0.7529079861111111,0.5973958333333333,0.6638888888888889,0.763658070678128,0.5955193839152884,0.6638888888888889,0.9555422766656707,0.9976543028881396,1.0,0.8488918380889183,0.745835160017536,0.7979966611018364
1.0905845,1.4874021,1.4641945,1.0,0.8,0.8,0.7547743055555556,0.5921006944444445,0.6638888888888889,0.7627094303494495,0.5921006944444445,0.6638888888888889,0.9583182966438109,1.0,1.0,0.8493975903614457,0.743798048088981,0.7979966611018364
1.0750211,1.4723864,1.4565463,1.0,0.8,0.8,0.7588107638888889,0.5921006944444445,0.6638888888888889,0.7692897169404666,0.5921006944444445,0.6638888888888889,0.95595762409237,1.0,1.0,0.8525251452986916,0.743798048088981,0.7979966611018364
1.0598235,1.462251,1.4456471,1.0,0.8,0.8,0.7549045138888889,0.5921006944444445,0.6638888888888889,0.7644152355367936,0.5921006944444445,0.6638888888888889,0.95585147861556,1.0,1.0,0.8494815683556787,0.743798048088981,0.7979966611018364
1.0447633,1.4534616,1.4337367,1.0,0.8,0.8,0.7531684027777777,0.5921006944444445,0.6638888888888889,0.7646663466154585,0.5921006944444445,0.6638888888888889,0.9530305750014958,1.0,1.0,0.8485203633167301,0.743798048088981,0.7979966611018364
1.0300175,1.444345,1.421086,1.0,0.8,0.8,0.7518663194444445,0.5921006944444445,0.6638888888888889,0.7595599538816296,0.5921006944444445,0.6638888888888889,0.9569085517157901,1.0,1.0,0.8468893114437988,0.743798048088981,0.7979966611018364
1.0155667,1.4344525,1.4084382,1.0,0.8,0.8,0.7631076388888889,0.5921006944444445,0.6638888888888889,0.7722881722497237,0.5921006944444445,0.6638888888888889,0.9571147775329084,1.0,1.0,0.854824981380998,0.743798048088981,0.7979966611018364
1.0015512,1.423476,1.3970127,1.0,0.8,0.8,0.7576822916666667,0.5921006944444445,0.6638888888888889,0.7707952687758438,0.5921006944444445,0.6638888888888889,0.9515640766902119,1.0,1.0,0.8516934519856555,0.743798048088981,0.7979966611018364
0.98743224,1.4120442,1.3872484,1.0,0.8,0.8,0.7516493055555555,0.5921006944444445,0.6638888888888889,0.7671542681166394,0.5921006944444445,0.6638888888888889,0.9475216926185666,1.0,1.0,0.8478515209529889,0.743798048088981,0.7979966611018364
0.9735934,1.4003959,1.378147,1.0,0.8,0.8,0.7579861111111111,0.5921006944444445,0.6638888888888889,0.7695047408191751,0.5921006944444445,0.6638888888888889,0.9530849478390462,1.0,1.0,0.8515125692373242,0.743798048088981,0.7979966611018364
0.9606775,1.3888489,1.3685408,1.0,0.8,0.8,0.7480902777777778,0.5921006944444445,0.6638888888888889,0.7628211296064659,0.5921006944444445,0.6638888888888889,0.9477585176329946,1.0,1.0,0.84529267512528,0.743798048088981,0.7979966611018364
0.9476444,1.3773667,1.3585422,1.0,0.8,0.8,0.7455729166666667,0.5921006944444445,0.6638888888888889,0.7615658362989324,0.5921006944444445,0.6638888888888889,0.9459976105137395,1.0,1.0,0.8438216017477487,0.743798048088981,0.7979966611018364
0.9368019,1.3671523,1.3459005,1.0,0.8,0.8,0.7490451388888889,0.5921006944444445,0.6638888888888889,0.7600307899547772,0.5921006944444445,0.6638888888888889,0.952145612343298,1.0,1.0,0.8453100754454492,0.743798048088981,0.7979966611018364
0.922052,1.356841,1.3341736,1.0,0.8,0.8,0.7376736111111111,0.5921006944444445,0.6638888888888889,0.7488138030194105,0.5921006944444445,0.6638888888888889,0.951117063371279,1.0,1.0,0.8379277056741391,0.743798048088981,0.7979966611018364
0.9114428,1.3446057,1.3265774,1.0,0.8,0.8,0.7463975694444445,0.5921006944444445,0.6638888888888889,0.7567385444743935,0.5921006944444445,0.6638888888888889,0.9522136757313306,1.0,1.0,0.8432965913052807,0.743798048088981,0.7979966611018364
0.8979921,1.3320165,1.320739,1.0,0.8,0.8,0.7529079861111111,0.5921006944444445,0.6638888888888889,0.7680978051597998,0.5921006944444445,0.6638888888888889,0.9480187726489634,1.0,1.0,0.8486266585125902,0.743798048088981,0.7979966611018364
0.88694584,1.3203964,1.3133323,1.0,0.8,0.8,0.7575954861111112,0.5921006944444445,0.6638888888888889,0.7738485257275005,0.5921006944444445,0.6638888888888889,0.9474429304547868,1.0,1.0,0.8518921212442653,0.743798048088981,0.7979966611018364
0.87491596,1.3108989,1.3000886,1.0,0.8,0.8,0.7429253472222223,0.5921006944444445,0.6638888888888889,0.7570903107153228,0.5921006944444445,0.6638888888888889,0.945367740375899,1.0,1.0,0.8408180816469134,0.743798048088981,0.7979966611018364
0.8644795,1.2999382,1.2906659,1.0,0.8,0.8,0.73671875,0.5921006944444445,0.6638888888888889,0.750637233684413,0.5921006944444445,0.6638888888888889,0.946570440899994,1.0,1.0,0.8372941365806555,0.743798048088981,0.7979966611018364
